"DistrictID","DistrictName","DistrictClassification","SchoolYear","TeacherSalary","TeacherFTE","RecapturePaid"
18903,"MORGAN ISD","RURAL","1994-95",362625,15.0018,0
18904,"VALLEY MILLS ISD","RURAL","1994-95",1070988,39.4022,0
18905,"WALNUT SPRINGS ISD","RURAL","1994-95",439681,16.7143,0
18906,"IREDELL ISD","RURAL","1994-95",349395,13.9992,0
18907,"KOPPERL ISD","NON-METROPOLITAN FAST GROWING","1994-95",541049,24.5801,0
18908,"CRANFILLS GAP ISD","RURAL","1994-95",381944,14.714,0
19901,"DEKALB ISD","NON-METROPOLITAN STABLE","1994-95",2246630,85.7981,0
19902,"HOOKS ISD","NON-METROPOLITAN STABLE","1994-95",2048112,78.5793,0
19903,"MAUD ISD","RURAL","1994-95",881246,32.901,0
19905,"NEW BOSTON ISD","NON-METROPOLITAN STABLE","1994-95",3006059,115.7647,0
19906,"REDWATER ISD","NON-METROPOLITAN FAST GROWING","1994-95",2095529,77.3383,0
19907,"TEXARKANA ISD","INDEPENDENT TOWN","1994-95",10173953,368.3912,0
19908,"LIBERTY-EYLAU ISD","NON-METROPOLITAN STABLE","1994-95",5381733,197.0776,0
19909,"SIMMS ISD","RURAL","1994-95",1116472,43.7528,0
19910,"MALTA ISD","RURAL","1994-95",165695,7.5001,0
19911,"RED LICK ISD","NON-METROPOLITAN FAST GROWING","1994-95",530597,21.4761,0
19912,"PLEASANT GROVE ISD","NON-METROPOLITAN STABLE","1994-95",3176727,122.5331,0
19913,"HUBBARD ISD","RURAL","1994-95",189217,8,0
19914,"LEARY ISD","RURAL","1994-95",265480,10.6072,0
20901,"ALVIN ISD","OTHER CENTRAL CITY","1994-95",18272371,627.7369,0
20902,"ANGLETON ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",11032709,370.8413,0
20904,"DANBURY ISD","RURAL","1994-95",1513173,51.6871,0
20905,"BRAZOSPORT ISD","OTHER CENTRAL CITY","1994-95",24386875,754.2725,0
20906,"SWEENY ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",3900887,134.3447,0
20907,"COLUMBIA-BRAZORIA ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",6220338,212.5721,0
20908,"PEARLAND ISD","MAJOR SUBURBAN","1994-95",13802258,469.3432,0
20910,"DAMON ISD","RURAL","1994-95",287649,11.6298,0
21901,"COLLEGE STATION ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",11073694,391.6848,0
21902,"BRYAN ISD","OTHER CENTRAL CITY","1994-95",24222630,873.9489,0
22004,"TERLINGUA CSD","RURAL","1994-95",221443,9.4997,0
22901,"ALPINE ISD","NON-METROPOLITAN STABLE","1994-95",2542145,93.7892,0
22902,"MARATHON ISD","RURAL","1994-95",382320,15.0002,0
22903,"SAN VICENTE ISD","RURAL","1994-95",120261,4.0001,0
23902,"SILVERTON ISD","RURAL","1994-95",714639,26.6969,0
24901,"BROOKS COUNTY ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",4446864,146.2513,0
25901,"BANGS ISD","NON-METROPOLITAN STABLE","1994-95",1818510,72.1112,0
25902,"BROWNWOOD ISD","INDEPENDENT TOWN","1994-95",7439922,279.0434,0
25904,"BLANKET ISD","RURAL","1994-95",473803,19.9137,0
25905,"MAY ISD","RURAL","1994-95",543461,21.9986,0
25906,"ZEPHYR ISD","RURAL","1994-95",388149,13.7381,0
25908,"BROOKESMITH ISD","RURAL","1994-95",380115,15.1307,0
25909,"EARLY ISD","NON-METROPOLITAN STABLE","1994-95",2179983,83.2214,0
26901,"CALDWELL ISD","NON-METROPOLITAN STABLE","1994-95",3591816,131.9001,0
26902,"SOMERVILLE ISD","NON-METROPOLITAN FAST GROWING","1994-95",1596345,63.9118,0
26903,"SNOOK ISD","RURAL","1994-95",1123628,44.8972,0
27903,"BURNET CISD","NON-METROPOLITAN STABLE","1994-95",4765535,175.8534,0
27904,"MARBLE FALLS ISD","NON-METROPOLITAN FAST GROWING","1994-95",5657400,203.1144,0
28902,"LOCKHART ISD","INDEPENDENT TOWN","1994-95",6132257,224.8583,0
28903,"LULING ISD","NON-METROPOLITAN STABLE","1994-95",2573273,98.6764,0
28906,"PRAIRIE LEA ISD","RURAL","1994-95",524736,20.5008,0
29901,"CALHOUN COUNTY ISD","NON-METROPOLITAN STABLE","1994-95",7169924,258.517,0
30901,"CROSS PLAINS ISD","RURAL","1994-95",1005690,39.9371,0
30902,"CLYDE CISD","OTHER CENTRAL CITY SUBURBAN","1994-95",2915055,113.8438,0
30903,"BAIRD ISD","RURAL","1994-95",1046792,40.6764,0
30906,"EULA ISD","RURAL","1994-95",1100034,42.0023,0
31901,"BROWNSVILLE ISD","OTHER CENTRAL CITY","1994-95",79363609,2596.7398,0
31903,"HARLINGEN CISD","OTHER CENTRAL CITY SUBURBAN","1994-95",28654756,915.1281,0
31905,"LA FERIA ISD","NON-METROPOLITAN STABLE","1994-95",5103183,161.5268,0
31906,"LOS FRESNOS CISD","OTHER CENTRAL CITY SUBURBAN","1994-95",9455978,313.1525,0
31909,"POINT ISABEL ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",4346530,134.0083,0
31911,"RIO HONDO ISD","NON-METROPOLITAN STABLE","1994-95",3534509,118.8423,0
31912,"SAN BENITO CISD","OTHER CENTRAL CITY SUBURBAN","1994-95",14849865,500.4414,0
31913,"SANTA MARIA ISD","NON-METROPOLITAN FAST GROWING","1994-95",1319672,45.7861,0
31914,"SANTA ROSA ISD","NON-METROPOLITAN STABLE","1994-95",2082896,75.8562,0
31916,"SOUTH TEXAS ISD","NON-METROPOLITAN FAST GROWING","1994-95",4412911,146.2287,0
32902,"PITTSBURG ISD","NON-METROPOLITAN STABLE","1994-95",3907363,142.1145,0
33901,"GROOM ISD","RURAL","1994-95",515184,19.3874,0
33902,"PANHANDLE ISD","RURAL","1994-95",1749758,59.5023,0
33904,"WHITE DEER ISD","RURAL","1994-95",1239991,44.0003,0
34901,"ATLANTA ISD","INDEPENDENT TOWN","1994-95",3859021,143.4327,0
34902,"AVINGER ISD","RURAL","1994-95",532712,19.409,0
34903,"HUGHES SPRINGS ISD","NON-METROPOLITAN STABLE","1994-95",1937215,74.9649,0
34905,"LINDEN-KILDARE CISD","NON-METROPOLITAN STABLE","1994-95",2511205,91.8318,0
34906,"MCLEOD ISD","NON-METROPOLITAN FAST GROWING","1994-95",555151,22.2147,0
34907,"QUEEN CITY ISD","NON-METROPOLITAN STABLE","1994-95",2434600,92.2412,0
34908,"MARIETTA ISD","RURAL","1994-95",142199,4.7819,0
34909,"BLOOMBURG ISD","RURAL","1994-95",536749,20.9998,0
35901,"DIMMITT ISD","NON-METROPOLITAN STABLE","1994-95",3228952,122.9662,0
35902,"HART ISD","RURAL","1994-95",1224479,45.0034,0
35903,"NAZARETH ISD","RURAL","1994-95",696297,26.0764,0
36901,"ANAHUAC ISD","NON-METROPOLITAN STABLE","1994-95",2461462,89.6567,0
36902,"BARBERS HILL ISD","NON-METROPOLITAN FAST GROWING","1994-95",4736659,137.5527,0
36903,"EAST CHAMBERS ISD","NON-METROPOLITAN STABLE","1994-95",2248481,73.1348,0
37901,"ALTO ISD","RURAL","1994-95",1392333,56.0323,0
37904,"JACKSONVILLE ISD","INDEPENDENT TOWN","1994-95",8021106,305.8793,0
37907,"RUSK ISD","NON-METROPOLITAN STABLE","1994-95",3172970,118.3883,0
37908,"NEW SUMMERFIELD ISD","RURAL","1994-95",661617,28.1738,0
37909,"WELLS ISD","RURAL","1994-95",674266,28.0007,0
38901,"CHILDRESS ISD","NON-METROPOLITAN STABLE","1994-95",2265943,87.231,0
39901,"BYERS ISD","RURAL","1994-95",350889,12.8512,0
39902,"HENRIETTA ISD","NON-METROPOLITAN STABLE","1994-95",1959553,73.5725,0
39903,"PETROLIA CISD","RURAL","1994-95",916284,36.9988,0
39904,"BELLEVUE ISD","RURAL","1994-95",463987,18.9869,0
39905,"MIDWAY ISD","RURAL","1994-95",540089,20.3584,0
40901,"MORTON ISD","RURAL","1994-95",2176503,77.6311,0
40902,"WHITEFACE CISD","NON-METROPOLITAN FAST GROWING","1994-95",1266110,42.0037,955687
40903,"BLEDSOE ISD","RURAL","1994-95",174716,5.9999,130432
41901,"BRONTE ISD","RURAL","1994-95",849383,35.9465,0
41902,"ROBERT LEE ISD","RURAL","1994-95",854809,28.5392,0
42901,"COLEMAN ISD","NON-METROPOLITAN STABLE","1994-95",2464335,92.5361,0
42903,"SANTA ANNA ISD","RURAL","1994-95",832307,29.3739,0
42905,"PANTHER CREEK CISD","RURAL","1994-95",557488,21.5473,0
42906,"NOVICE ISD","RURAL","1994-95",336785,14.0001,0
43901,"ALLEN ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",10675857,374.7139,0
43902,"ANNA ISD","NON-METROPOLITAN FAST GROWING","1994-95",1442074,57.3186,0
43903,"CELINA ISD","RURAL","1994-95",1456560,55.1632,0
43904,"FARMERSVILLE ISD","NON-METROPOLITAN STABLE","1994-95",2075305,75.807,0
43905,"FRISCO ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",3742675,138.8742,0
43907,"MCKINNEY ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",11359037,401.1055,0
43908,"MELISSA ISD","RURAL","1994-95",502610,21.7008,0
43910,"PLANO ISD","OTHER CENTRAL CITY","1994-95",75876402,2270.9998,13886715
43911,"PRINCETON ISD","NON-METROPOLITAN STABLE","1994-95",3317006,129.6689,0
43912,"PROSPER ISD","NON-METROPOLITAN FAST GROWING","1994-95",1518212,54.999,0
43914,"WYLIE ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",5277299,200.7909,0
43917,"BLUE RIDGE ISD","RURAL","1994-95",862681,35.7785,0
43918,"COMMUNITY ISD","NON-METROPOLITAN STABLE","1994-95",1711287,70.7957,0
43919,"LOVEJOY ISD","NON-METROPOLITAN FAST GROWING","1994-95",1002059,34.5,0
44902,"WELLINGTON ISD","RURAL","1994-95",1488640,57.5041,0
44904,"SAMNORWOOD ISD","RURAL","1994-95",394165,15.0422,0
45902,"COLUMBUS ISD","NON-METROPOLITAN STABLE","1994-95",2913866,109.9101,0
45903,"RICE CISD","NON-METROPOLITAN STABLE","1994-95",2809370,104.6315,0
45905,"WEIMAR ISD","RURAL","1994-95",1252269,46.3462,0
46901,"NEW BRAUNFELS ISD","NON-METROPOLITAN STABLE","1994-95",9911939,346.3131,0
46902,"COMAL ISD","INDEPENDENT TOWN","1994-95",14240413,496.556,0
47901,"COMANCHE ISD","NON-METROPOLITAN STABLE","1994-95",2166157,83.704,0
47902,"DE LEON ISD","RURAL","1994-95",1437480,56.3483,0
47903,"GUSTINE ISD","RURAL","1994-95",490372,19.9988,0
47905,"SIDNEY ISD","RURAL","1994-95",338779,12.2084,0
48901,"EDEN CISD","RURAL","1994-95",978918,35.4912,0
48903,"PAINT ROCK ISD","RURAL","1994-95",407892,17.6538,0
49901,"GAINESVILLE ISD","INDEPENDENT TOWN","1994-95",5356983,190.0447,0
49902,"MUENSTER ISD","RURAL","1994-95",858952,32.6027,0
49903,"VALLEY VIEW ISD","RURAL","1994-95",1233008,48.5046,0
49905,"CALLISBURG ISD","NON-METROPOLITAN STABLE","1994-95",1702115,63.0058,0
49906,"ERA ISD","NON-METROPOLITAN FAST GROWING","1994-95",857942,31.8407,0
49907,"LINDSAY ISD","RURAL","1994-95",899696,32.5329,0
49908,"WALNUT BEND ISD","RURAL","1994-95",114618,4.9997,0
49909,"SIVELLS BEND ISD","RURAL","1994-95",169688,7,0
50901,"EVANT ISD","RURAL","1994-95",437308,17.2014,0
50902,"GATESVILLE ISD","INDEPENDENT TOWN","1994-95",4095537,151.0007,0
50904,"OGLESBY ISD","RURAL","1994-95",390834,16.6041,0
50909,"JONESBORO ISD","RURAL","1994-95",544610,18.9961,0
50910,"COPPERAS COVE ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",13033701,490.7408,0
51901,"PADUCAH ISD","RURAL","1994-95",942572,34.4463,0
52901,"CRANE ISD","NON-METROPOLITAN STABLE","1994-95",3062930,94.3525,5145402
53001,"CROCKETT COUNTY CONSOLIDATED CSD","NON-METROPOLITAN STABLE","1994-95",2428465,79.6502,0
54901,"CROSBYTON CISD","RURAL","1994-95",1281909,49.1464,0
54902,"LORENZO ISD","RURAL","1994-95",1133402,43.932,0
54903,"RALLS ISD","NON-METROPOLITAN STABLE","1994-95",1293759,52.9844,0
55901,"CULBERSON COUNTY-ALLAMOORE ISD","RURAL","1994-95",1581254,60.8269,0
56901,"DALHART ISD","NON-METROPOLITAN STABLE","1994-95",2730832,103.3162,0
56902,"TEXLINE ISD","RURAL","1994-95",526152,18.772,0
57903,"CARROLLTON-FARMERS BRANCH ISD","MAJOR SUBURBAN","1994-95",38113146,1207.1409,0
57904,"CEDAR HILL ISD","MAJOR SUBURBAN","1994-95",8714785,309.5292,0
57905,"DALLAS ISD","MAJOR URBAN","1994-95",285101585,8927.565,0
57906,"DESOTO ISD","MAJOR SUBURBAN","1994-95",12114244,406.0327,0
57907,"DUNCANVILLE ISD","MAJOR SUBURBAN","1994-95",18759949,614.3577,0
57909,"GARLAND ISD","MAJOR SUBURBAN","1994-95",69321708,2364.3147,0
57910,"GRAND PRAIRIE ISD","MAJOR SUBURBAN","1994-95",30589668,996.8216,0
57911,"HIGHLAND PARK ISD","MAJOR SUBURBAN","1994-95",11280617,326.4759,27016410
57912,"IRVING ISD","MAJOR SUBURBAN","1994-95",46222085,1531.7703,0
57913,"LANCASTER ISD","NON-METROPOLITAN STABLE","1994-95",18220925,266.469,0
57914,"MESQUITE ISD","MAJOR SUBURBAN","1994-95",49001029,1560.525,0
57916,"RICHARDSON ISD","MAJOR SUBURBAN","1994-95",67686426,2139.7684,0
57919,"SUNNYVALE ISD","RURAL","1994-95",784801,28.094,0
57920,"WILMER-HUTCHINS ISD","NON-METROPOLITAN STABLE","1994-95",7181378,232.5017,0
57922,"COPPELL ISD","MAJOR SUBURBAN","1994-95",10856709,373.2598,5380218
58902,"DAWSON ISD","RURAL","1994-95",625437,19.3748,1029918
58905,"KLONDIKE ISD","RURAL","1994-95",757129,26.0006,439478
58906,"LAMESA ISD","NON-METROPOLITAN STABLE","1994-95",4976425,182.651,0
58909,"SANDS CISD","RURAL","1994-95",453869,16.7425,0
59901,"HEREFORD ISD","NON-METROPOLITAN STABLE","1994-95",9063155,335.9581,0
59902,"WALCOTT ISD","RURAL","1994-95",149874,5.8637,0
60902,"COOPER ISD","NON-METROPOLITAN STABLE","1994-95",1836959,71.2209,0
60914,"FANNINDEL ISD","RURAL","1994-95",720749,29.2857,0
61901,"DENTON ISD","OTHER CENTRAL CITY","1994-95",21565097,727.83,0
61902,"LEWISVILLE ISD","MAJOR SUBURBAN","1994-95",49733373,1691.0662,0
61903,"PILOT POINT ISD","NON-METROPOLITAN FAST GROWING","1994-95",1975744,76.8134,0
61905,"KRUM ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",1670579,67.2437,0
61906,"PONDER ISD","NON-METROPOLITAN FAST GROWING","1994-95",792649,36.8359,0
61907,"AUBREY ISD","RURAL","1994-95",1616819,64.3041,0
61908,"SANGER ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",3053941,115.5229,0
61910,"ARGYLE ISD","RURAL","1994-95",1228502,48.5002,0
61911,"NORTHWEST ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",8246216,285.5273,0
61912,"LAKE DALLAS ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",3369973,136.3077,0
61914,"LITTLE ELM ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",2296438,89.2564,0
62901,"CUERO ISD","NON-METROPOLITAN STABLE","1994-95",3786159,140.5289,0
62902,"NORDHEIM ISD","RURAL","1994-95",439357,16.0707,0
62903,"YOAKUM ISD","NON-METROPOLITAN STABLE","1994-95",3303045,118.1515,0
62904,"YORKTOWN ISD","RURAL","1994-95",1666154,61.7336,0
62905,"WESTHOFF ISD","RURAL","1994-95",209769,7.5015,0
62906,"MEYERSVILLE ISD","RURAL","1994-95",285581,10.4993,0
63903,"SPUR ISD","RURAL","1994-95",952017,36.3347,0
63906,"PATTON SPRINGS ISD","RURAL","1994-95",319726,15.0001,0
64901,"ASHERTON ISD","RURAL","1994-95",1213547,41.5066,0
64903,"CARRIZO SPRINGS CISD","OTHER CENTRAL CITY SUBURBAN","1994-95",4849650,174.0567,0
65901,"CLARENDON ISD","RURAL","1994-95",1226584,48.1287,0
65902,"HEDLEY ISD","RURAL","1994-95",344657,15.2387,0
66005,"RAMIREZ CSD","RURAL","1994-95",133712,5.1076,0
66901,"BENAVIDES ISD","RURAL","1994-95",1881729,63.1066,0
66902,"SAN DIEGO ISD","NON-METROPOLITAN STABLE","1994-95",3119766,111.2015,0
66903,"FREER ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",2606030,89.0011,0
67902,"CISCO ISD","NON-METROPOLITAN STABLE","1994-95",1711834,66.7267,0
67903,"EASTLAND ISD","NON-METROPOLITAN STABLE","1994-95",2249348,83.2436,0
67904,"GORMAN ISD","NON-METROPOLITAN FAST GROWING","1994-95",807061,32.3816,0
67907,"RANGER ISD","RURAL","1994-95",1357154,51.002,0
67908,"RISING STAR ISD","RURAL","1994-95",575452,20.9942,0
68901,"ECTOR COUNTY ISD","OTHER CENTRAL CITY","1994-95",44682183,1653.6174,0
69901,"ROCKSPRINGS ISD","RURAL","1994-95",1092189,40.3156,0
69902,"NUECES CANYON CISD","RURAL","1994-95",811969,31.4994,0
70901,"AVALON ISD","RURAL","1994-95",466936,18.4199,0
70903,"ENNIS ISD","INDEPENDENT TOWN","1994-95",8014901,273.8064,0
70905,"FERRIS ISD","NON-METROPOLITAN STABLE","1994-95",2752814,102.1753,0
70907,"ITALY ISD","RURAL","1994-95",1280116,46.0463,0
70908,"MIDLOTHIAN ISD","NON-METROPOLITAN STABLE","1994-95",5490416,194.9834,0
70909,"MILFORD ISD","RURAL","1994-95",486724,18.998,0
70910,"PALMER ISD","NON-METROPOLITAN STABLE","1994-95",1509629,57.1458,0
70911,"RED OAK ISD","NON-METROPOLITAN STABLE","1994-95",5582310,201.8041,0
70912,"WAXAHACHIE ISD","INDEPENDENT TOWN","1994-95",9020290,308.9811,0
70915,"MAYPEARL ISD","NON-METROPOLITAN FAST GROWING","1994-95",1229575,48.9441,0
71901,"CLINT ISD","MAJOR SUBURBAN","1994-95",10621506,386.7184,0
71902,"EL PASO ISD","MAJOR URBAN","1994-95",115327447,3989.7506,0
71903,"FABENS ISD","NON-METROPOLITAN FAST GROWING","1994-95",4936817,180.7051,0
71904,"SAN ELIZARIO ISD","NON-METROPOLITAN FAST GROWING","1994-95",4935283,194.9012,0
71905,"YSLETA ISD","MAJOR URBAN","1994-95",84738520,2953.1723,0
71906,"ANTHONY ISD","RURAL","1994-95",1624750,54.8561,0
71907,"CANUTILLO ISD","MAJOR SUBURBAN","1994-95",8669011,288.7329,0
71908,"TORNILLO ISD","NON-METROPOLITAN FAST GROWING","1994-95",1197410,41.4814,0
71909,"SOCORRO ISD","MAJOR SUBURBAN","1994-95",34192148,1168.7027,0
72901,"THREE WAY ISD","RURAL","1994-95",95660,4,0
72902,"DUBLIN ISD","NON-METROPOLITAN FAST GROWING","1994-95",2183683,83.4371,0
72903,"STEPHENVILLE ISD","INDEPENDENT TOWN","1994-95",5190816,193.4696,0
72904,"BLUFF DALE ISD","RURAL","1994-95",188547,7.9997,0
72908,"HUCKABAY ISD","RURAL","1994-95",418869,18.1025,0
72909,"LINGLEVILLE ISD","RURAL","1994-95",478837,18.7031,0
72910,"MORGAN MILL ISD","RURAL","1994-95",188324,7.1303,0
73901,"CHILTON ISD","RURAL","1994-95",869519,34.6054,0
73903,"MARLIN ISD","NON-METROPOLITAN STABLE","1994-95",3498869,138.7251,0
73904,"WESTPHALIA ISD","RURAL","1994-95",192243,8.4498,0
73905,"ROSEBUD-LOTT ISD","NON-METROPOLITAN STABLE","1994-95",1848027,76.0006,0
74903,"BONHAM ISD","NON-METROPOLITAN STABLE","1994-95",3576515,139.2042,0
74904,"DODD CITY ISD","RURAL","1994-95",499500,21.5795,0
74905,"ECTOR ISD","RURAL","1994-95",435065,17.8346,0
74907,"HONEY GROVE ISD","RURAL","1994-95",1514762,55.4534,0
74909,"LEONARD ISD","NON-METROPOLITAN FAST GROWING","1994-95",1281122,50.8946,0
74911,"SAVOY ISD","RURAL","1994-95",598918,22.7909,0
74912,"TRENTON ISD","RURAL","1994-95",803097,29.2429,0
74917,"SAM RAYBURN ISD","RURAL","1994-95",833435,33.2904,0
75901,"FLATONIA ISD","RURAL","1994-95",1095307,39.5901,0
75902,"LA GRANGE ISD","NON-METROPOLITAN STABLE","1994-95",3582482,131.382,0
75903,"SCHULENBURG ISD","RURAL","1994-95",1514704,57.0009,0
75906,"FAYETTEVILLE ISD","RURAL","1994-95",499255,19.0712,0
75908,"ROUND TOP-CARMINE ISD","RURAL","1994-95",577581,19.3824,0
76903,"ROBY CISD","RURAL","1994-95",751331,29.5953,0
76904,"ROTAN ISD","RURAL","1994-95",1159412,42.4577,0
77901,"FLOYDADA ISD","NON-METROPOLITAN STABLE","1994-95",2313778,97.2976,0
77902,"LOCKNEY ISD","RURAL","1994-95",1691479,62.9971,0
78901,"CROWELL ISD","RURAL","1994-95",992285,38.0016,0
79901,"LAMAR CISD","OTHER CENTRAL CITY","1994-95",25815259,834.6006,0
79906,"NEEDVILLE ISD","NON-METROPOLITAN STABLE","1994-95",3781389,131.8886,0
79907,"FORT BEND ISD","MAJOR SUBURBAN","1994-95",68381599,2329.0504,0
79908,"KENDLETON ISD","RURAL","1994-95",280724,9.6942,0
79910,"STAFFORD MSD","NON-METROPOLITAN FAST GROWING","1994-95",3979210,134.0683,0
80901,"MOUNT VERNON ISD","NON-METROPOLITAN STABLE","1994-95",2488765,95.1113,0
81902,"FAIRFIELD ISD","NON-METROPOLITAN STABLE","1994-95",3099748,107.0089,0
81904,"TEAGUE ISD","NON-METROPOLITAN STABLE","1994-95",2200872,78.5601,0
81905,"WORTHAM ISD","RURAL","1994-95",848041,33.4258,0
81906,"DEW ISD","RURAL","1994-95",134760,5,0
82902,"DILLEY ISD","NON-METROPOLITAN STABLE","1994-95",2084375,77.0155,0
82903,"PEARSALL ISD","NON-METROPOLITAN STABLE","1994-95",4708582,172.4318,0
83901,"SEAGRAVES ISD","RURAL","1994-95",1840049,66.1175,0
83902,"LOOP ISD","RURAL","1994-95",509077,17.2379,1144945
83903,"SEMINOLE ISD","NON-METROPOLITAN STABLE","1994-95",5163531,161.312,12005932
84901,"DICKINSON ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",10654905,373.5088,0
84902,"GALVESTON ISD","OTHER CENTRAL CITY","1994-95",19209031,634.3009,0
84903,"HIGH ISLAND ISD","NON-METROPOLITAN FAST GROWING","1994-95",611418,24.3587,0
84904,"LA MARQUE ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",8579080,297.0134,0
84906,"TEXAS CITY ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",12605263,386.86,12937200
84908,"HITCHCOCK ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",2976976,99.0913,0
84909,"SANTA FE ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",7187575,244.8889,0
84910,"CLEAR CREEK ISD","MAJOR SUBURBAN","1994-95",47794651,1493.4681,0
84911,"FRIENDSWOOD ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",6953999,241.5064,0
85902,"POST ISD","NON-METROPOLITAN STABLE","1994-95",1943194,75.1943,0
85903,"SOUTHLAND ISD","RURAL","1994-95",514818,18.9988,0
86024,"DOSS CONSOLIDATED CSD","RURAL","1994-95",78356,2.9998,0
86901,"FREDERICKSBURG ISD","NON-METROPOLITAN FAST GROWING","1994-95",5149492,172.8395,0
86902,"HARPER ISD","RURAL","1994-95",662709,26.2573,0
87901,"GLASSCOCK COUNTY ISD","RURAL","1994-95",1155577,35.0023,1405824
88902,"GOLIAD ISD","NON-METROPOLITAN STABLE","1994-95",2586911,98.5043,0
89901,"GONZALES ISD","NON-METROPOLITAN STABLE","1994-95",4488131,173.8132,0
89903,"NIXON-SMILEY CISD","NON-METROPOLITAN STABLE","1994-95",2113890,78.4097,0
89905,"WAELDER ISD","RURAL","1994-95",551816,21.848,0
90902,"LEFORS ISD","RURAL","1994-95",503535,17.9997,185576
90903,"MCLEAN ISD","RURAL","1994-95",559321,20.5602,0
90904,"PAMPA ISD","NON-METROPOLITAN STABLE","1994-95",7976176,277.1211,0
90905,"GRANDVIEW-HOPKINS ISD","RURAL","1994-95",69539,2.9999,471262
91901,"BELLS ISD","NON-METROPOLITAN FAST GROWING","1994-95",1349249,54.5125,0
91902,"COLLINSVILLE ISD","RURAL","1994-95",879169,33.9989,0
91903,"DENISON ISD","INDEPENDENT TOWN","1994-95",8301878,287.8248,0
91905,"HOWE ISD","NON-METROPOLITAN STABLE","1994-95",1614009,61.811,0
91906,"SHERMAN ISD","INDEPENDENT TOWN","1994-95",10645726,361.0837,0
91907,"TIOGA ISD","RURAL","1994-95",277809,12.0003,0
91908,"VAN ALSTYNE ISD","NON-METROPOLITAN STABLE","1994-95",1792804,66.3246,0
91909,"WHITESBORO ISD","NON-METROPOLITAN STABLE","1994-95",2265785,84.9622,0
91910,"WHITEWRIGHT ISD","RURAL","1994-95",1251574,49.9233,0
91913,"POTTSBORO ISD","NON-METROPOLITAN STABLE","1994-95",2013810,76.8834,0
91914,"S AND S CISD","RURAL","1994-95",1616496,57.1404,0
91917,"GUNTER ISD","NON-METROPOLITAN FAST GROWING","1994-95",1003291,40.0002,0
91918,"TOM BEAN ISD","RURAL","1994-95",1408834,55.2113,0
92901,"GLADEWATER ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",4137267,154.5571,0
92902,"KILGORE ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",6995922,239.425,0
92903,"LONGVIEW ISD","OTHER CENTRAL CITY","1994-95",16439204,565.7935,0
92904,"PINE TREE ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",9429807,315.5677,0
92906,"SABINE ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",2683423,94.6317,0
92907,"SPRING HILL ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",2761354,98.3004,0
92908,"WHITE OAK ISD","OTHER CENTRAL CITY SUBURBAN","1994-95",2732710,88.2735,0
93901,"ANDERSON-SHIRO CISD","RURAL","1994-95",960278,37.359,0
93903,"IOLA ISD","RURAL","1994-95",822043,31.963,0
93904,"NAVASOTA ISD","NON-METROPOLITAN STABLE","1994-95",5073830,189.2861,0
93905,"RICHARDS ISD","RURAL","1994-95",392087,15.8342,0
94901,"SEGUIN ISD","INDEPENDENT TOWN","1994-95",14068866,503.1677,0
94902,"SCHERTZ-CIBOLO-U CITY ISD","NON-METROPOLITAN STABLE","1994-95",8193946,302.2097,0
94903,"NAVARRO ISD","NON-METROPOLITAN FAST GROWING","1994-95",1462417,51.8105,0
94904,"MARION ISD","NON-METROPOLITAN STABLE","1994-95",2092320,77.4182,0
95901,"ABERNATHY ISD","NON-METROPOLITAN STABLE","1994-95",2018698,71.5759,0
95902,"COTTON CENTER ISD","RURAL","1994-95",490725,19.8178,0
95903,"HALE CENTER ISD","RURAL","1994-95",1504661,58.1426,0
95904,"PETERSBURG ISD","RURAL","1994-95",966102,36.4879,0
95905,"PLAINVIEW ISD","INDEPENDENT TOWN","1994-95",10788714,404.1045,0
